date,id,name,category,3日前漲跌幅,前日漲跌幅,昨日漲跌幅,距20日最高價,開盤位置,開盤價,收盤價,漲跌幅,A轉跌幅,昨日A轉跌幅,成交量,前日成交量,昨日成交量,ma5距離,ma10距離,ma20距離,ma60距離
2024-04-02,3055,蔚華科,電子通路業,-1.12,-0.71,2.28,2.5,-0.28,71.6,76.8,6.96,-1.79,-0.14,6878.82,1989.44,1264.03,4.6,5.47,6.17,15.3
2024-04-02,3443,創意,半導體業,-1.61,2.05,4.02,185.0,5.02,1360.0,1375.0,6.18,-1.43,-1.15,4566.97,2747.23,2401.3,100.0,90.0,24.0,-159.67
2024-04-02,6515,穎崴,半導體業,-0.84,1.55,0.42,32.0,0.0,722.0,766.0,6.09,-0.91,-1.37,1395.89,226.9,224.01,40.2,37.7,38.75,2.65
2024-04-02,3587,閎康,其他電子業,-2.0,-0.74,4.48,9.5,0.71,282.0,297.0,6.07,-0.34,-0.88,4134.66,492.06,1594.47,18.9,22.0,22.07,36.19
2024-04-02,4542,科嶠,電子零組件業,-1.79,-3.35,1.1,2.300000000000012,3.12,66.2,70.6,9.97,0.0,-1.53,1193.16,252.09,268.55,4.42,4.8,5.46,10.63
2024-04-02,4908,前鼎,通信網路業,2.33,-1.36,0.92,4.0,0.46,110.0,118.5,8.22,-1.25,-2.23,6963.61,1950.28,2956.13,7.7,10.1,10.17,16.76
2024-04-02,6532,瑞耘,半導體業,-0.14,0.0,0.98,1.3999999999999917,0.28,72.4,79.4,9.97,0.0,-0.96,3081.07,189.18,323.02,6.16,6.62,6.27,12.82
2024-04-02,6643,M31,半導體業,-5.17,9.73,4.96,70.0,1.69,1505.0,1595.0,7.77,-0.31,-1.66,2579.28,1165.85,1713.75,170.0,174.0,148.0,141.15
2024-04-02,6526,達發,半導體業,-2.08,1.31,0.0,52.0,0.81,624.0,650.0,5.01,-2.26,-0.8,1847.89,587.43,220.19,25.4,20.7,11.15,48.15
